,scripting,rendering,loading,painting,JS Frame,Layout,Parse HTML,Recalculate Style,Run Microtasks,Paint,Compile Script,Minor GC,Update Layer Tree,Parse Stylesheet,Composite Layers,Evaluate Script,Hit Test,XHR Ready State Change,firstPaint,forcedReflowEvents,fps.mean,fps.variance,fps.sd,fps.lo,fps.hi,Timestamp,AudioHandlers,Documents,Frames,JSEventListeners,LayoutObjects,MediaKeySessions,MediaKeys,Nodes,Resources,ContextLifecycleStateObservers,V8PerContextDatas,WorkerGlobalScopes,UACSSResources,RTCPeerConnections,ResourceFetchers,AdSubframes,DetachedScriptStates,ArrayBufferContents,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,DevToolsCommandDuration,ScriptDuration,V8CompileDuration,TaskDuration,TaskOtherDuration,ThreadTime,ProcessTime,JSHeapUsedSize,JSHeapTotalSize,FirstMeaningfulPaint,DomContentLoaded,NavigationStart,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,secureConnectionStart,unloadEventEnd,unloadEventStart,Animation Frame Fired,Image Decode,XHR Load,Major GC,fps,Fire Idle Callback
0,104.67599952220917,39.11699974536896,16.34600019454956,4.57699978351593,83.70399987697601,30.429999947547913,15.097000241279602,6.495000004768372,5.322999954223633,3.333999514579773,3.9099998474121094,2.3369998931884766,2.0509997606277466,1.2489999532699585,1.2430002689361572,8.561000227928162,0.14100003242492676,0.14399993419647217,0.602249,5,55.5,3039.73,55.13,16.93,138.24,584070.448729,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,36.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,11.0,0.030294,0.005876,0.014051,0.097241,0.003911,0.22618,0.074807,0.26053,0.765625,5349952.0,7086080.0,0.0,584070.274337,584069.699354,1608598825586,1608598825585,1608598826008,1608598825850,1608598825849,1608598825849,1608598825591,1608598825276,1608598825276,1608598825275,1608598826008,1608598826008,1608598825274,0,0,1608598825586,1608598825588,1608598825587,0,0,0,0.6969997882843018,0,0,0,0,0
0,98.02699959278107,43.11799967288971,15.224000453948975,4.0010000467300415,78.44499981403351,34.507999777793884,13.724000334739685,6.334999918937683,5.3089998960494995,3.1150001287460327,3.940999984741211,2.2639999389648438,2.0479999780654907,1.5000001192092896,0.8859999179840088,7.010999917984009,0.22699999809265137,0.10599982738494873,0.577957,5,51.28,1594.11,39.93,20.25,98.37,584072.232601,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,36.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,8.0,0.034358,0.005207,0.015358,0.090997,0.003924,0.225999,0.076155,0.258592,0.65625,5323140.0,7086080.0,0.0,584072.110289,584071.55794,1608598827447,1608598827446,1608598827790,1608598827686,1608598827685,1608598827685,1608598827451,1608598827134,1608598827134,1608598827133,1608598827790,1608598827790,1608598827133,0,0,1608598827447,1608598827448,1608598827448,0,0,0,0.9510002136230469,0,0,0,0,0
0,97.22700047492981,40.35000014305115,14.946999907493591,4.225000500679016,76.94900023937225,32.20800006389618,14.151999711990356,6.204000115394592,5.779000163078308,3.1900001764297485,3.946000099182129,2.2350000143051147,1.7780001163482666,0.7950001955032349,1.0350003242492676,7.271999835968018,0.15999984741210938,0.18400001525878906,0.567527,5,38.43,504.43,22.46,15.11,57.29,584074.065794,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,36.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,8.0,0.032037,0.005367,0.015005,0.08976,0.003946,0.218279,0.072164,0.251666,0.53125,5322892.0,7086080.0,0.0,584073.916401,584073.37485,1608598829261,1608598829260,1608598829624,1608598829491,1608598829491,1608598829491,1608598829265,1608598828951,1608598828951,1608598828950,1608598829624,1608598829624,1608598828949,0,0,1608598829261,1608598829262,1608598829261,0,0,0,0.8620001077651978,0,0,0,0,0
0,98.06599998474121,40.057000279426575,16.396999716758728,4.501999616622925,79.58799970149994,32.09100008010864,14.67799985408783,6.1579999923706055,4.820000052452087,3.4999996423721313,3.5820000171661377,2.225000023841858,1.5850001573562622,1.7189998626708984,1.0019999742507935,7.247000098228455,0.22300004959106445,0.08100008964538574,0.569016,5,46.2,416.35,20.4,20.07,56.93,584075.855453,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,36.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,8.0,0.031916,0.005479,0.013428,0.092189,0.003583,0.219136,0.072541,0.248088,0.671875,5319236.0,7086080.0,0.0,584075.73358,584075.189636,1608598831066,1608598831066,1608598831416,1608598831309,1608598831308,1608598831308,1608598831070,1608598830765,1608598830765,1608598830764,1608598831416,1608598831416,1608598830764,0,0,1608598831066,1608598831068,1608598831067,0,0,0,0.5230000019073486,0,0,0,0,0
0,115.96700024604797,46.644999742507935,17.515999913215637,5.114999890327454,93.19500017166138,33.91900014877319,16.47599971294403,9.056999444961548,5.883000016212463,3.3679999113082886,5.177999973297119,2.396999955177307,3.481000065803528,1.0400002002716064,1.746999979019165,7.249000072479248,0.18800008296966553,0.18899989128112793,0.607121,5,24.18,1085.98,32.95,5.01,61.92,584077.946867,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,36.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,12.0,0.033743,0.008463,0.023055,0.107037,0.005202,0.280033,0.102533,0.306581,0.890625,5333680.0,7086080.0,0.0,584077.599551,584077.018034,1608598832896,1608598832896,1608598833493,1608598833175,1608598833174,1608598833174,1608598832901,1608598832594,1608598832594,1608598832593,1608598833493,1608598833493,1608598832593,0,0,1608598832896,1608598832897,1608598832897,0,0,0,1.876000165939331,0,0,0,0,0
0,97.1399997472763,40.572999358177185,15.934000134468079,4.693000316619873,73.80199980735779,30.176999926567078,14.487000226974487,7.816999793052673,7.0920000076293945,3.1030001640319824,3.143999934196472,2.2440000772476196,2.4479997158050537,1.4469999074935913,1.5900001525878906,9.108999967575073,0.13099992275238037,0.3240002393722534,0.628465,5,35.88,1837.35,42.86,8.35,122.0,582677.240946,0.0,6.0,2.0,260.0,117.0,0.0,0.0,359.0,56.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,13.0,0.030036,0.007097,0.035973,0.088279,0.003142,0.239526,0.074999,0.271719,0.828125,5612632.0,7086080.0,0.0,582676.964972,582676.360932,1608597432242,1608597432242,1608597432777,1608597432541,1608597432540,1608597432540,1608597432247,1608597431937,1608597431937,1608597431936,1608597432777,1608597432777,1608597431936,0,0,1608597432243,1608597432244,1608597432243,0,0,0,1.424999713897705,0,0,0,0,0
0,95.96299946308136,40.709999799728394,15.041000247001648,5.000000238418579,76.55599987506866,31.85099995136261,14.017000317573547,6.135000109672546,5.161999821662903,3.6530001163482666,3.8890000581741333,2.3769999742507935,2.388999819755554,1.0239999294281006,1.3470001220703125,7.189999938011169,0.3349999189376831,0.1910001039505005,0.568284,5,58.19,189.27,13.76,32.49,62.72,584079.832516,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,36.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.031705,0.005354,0.01429,0.089173,0.003885,0.21745,0.073043,0.252109,0.6875,5334832.0,7086080.0,0.0,584079.681954,584079.138652,1608598835028,1608598835027,1608598835392,1608598835258,1608598835257,1608598835257,1608598835032,1608598834715,1608598834715,1608598834714,1608598835393,1608598835393,1608598834714,0,0,1608598835028,1608598835029,1608598835029,0,0,0,0.5979996919631958,0,0,0,0,0
0,109.58700013160706,41.7319997549057,14.228999733924866,4.085999608039856,89.18300020694733,32.75699996948242,13.184999823570251,6.7519999742507935,6.164999961853027,3.122999668121338,3.1929999589920044,2.26800000667572,2.078999876976013,1.0439999103546143,0.9629999399185181,7.741000175476074,0.14399993419647217,0.11799991130828857,0.5984,5,47.38,2025.11,45.0,15.96,105.67,584081.620194,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,36.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,8.0,0.032616,0.005519,0.014311,0.102371,0.003188,0.232827,0.074822,0.259966,0.734375,5326668.0,7086080.0,0.0,584081.476513,584080.904662,1608598836795,1608598836795,1608598837182,1608598837052,1608598837051,1608598837051,1608598836799,1608598836481,1608598836481,1608598836480,1608598837182,1608598837182,1608598836480,0,0,1608598836796,1608598836797,1608598836796,0,0,0,0.9189999103546143,0,0,0,0,0
0,108.71000027656555,38.460999965667725,17.7860004901886,4.428000569343567,87.32099997997284,30.289000034332275,16.34600031375885,6.050000071525574,5.892000079154968,3.3920005559921265,3.8310002088546753,2.7549999952316284,1.7919998168945312,1.4400001764297485,1.0360000133514404,7.462999582290649,0.33000004291534424,0.1680004596710205,0.575504,5,22.28,7446.6,86.29,6.33,132.8,584083.483515,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,36.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,8.0,0.03015,0.004977,0.017461,0.100794,0.003887,0.232178,0.074909,0.254856,0.765625,5312024.0,7086080.0,0.0,584083.257722,584082.705642,1608598838593,1608598838593,1608598839040,1608598838833,1608598838833,1608598838833,1608598838597,1608598838282,1608598838282,1608598838281,1608598839040,1608598839040,1608598838281,0,0,1608598838593,1608598838594,1608598838594,0,0,0,1.2799999713897705,0,0,0,0,0
0,99.01999962329865,43.72800004482269,16.091999888420105,5.265999913215637,79.1089996099472,35.27799987792969,14.184000015258789,5.920000076293945,5.617999911308289,3.809000015258789,3.8070000410079956,2.76200008392334,2.347000002861023,1.907999873161316,1.4569998979568481,7.143999934196472,0.1830000877380371,0.10400009155273438,0.565436,5,50.08,1142.76,33.8,19.32,84.98,584085.229841,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,36.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,8.0,0.03512,0.005331,0.014349,0.092065,0.003832,0.229146,0.078449,0.256794,0.71875,5316700.0,7086080.0,0.0,584085.10486,584084.565943,1608598840447,1608598840446,1608598840788,1608598840681,1608598840680,1608598840680,1608598840451,1608598840142,1608598840142,1608598840141,1608598840788,1608598840788,1608598840141,0,0,1608598840447,1608598840448,1608598840448,0,0,0,0.47599995136260986,0,0,0,0,0
0,106.44399976730347,38.54700005054474,14.987999677658081,4.099999785423279,86.16000020503998,30.550999999046326,13.817999839782715,5.983000159263611,6.523000001907349,2.947999954223633,3.055000066757202,2.2359999418258667,1.8869998455047607,1.1699998378753662,1.151999831199646,7.584999918937683,0.1260000467300415,0.11399972438812256,0.574574,5,60.09,350.36,18.72,29.98,68.44,584086.988785,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,36.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,9.0,0.030433,0.005226,0.013636,0.099396,0.003056,0.225618,0.073871,0.248636,0.515625,5311508.0,7086080.0,0.0,584086.870361,584086.319491,1608598842211,1608598842210,1608598842550,1608598842446,1608598842446,1608598842446,1608598842215,1608598841896,1608598841896,1608598841895,1608598842550,1608598842550,1608598841895,0,0,1608598842211,1608598842212,1608598842211,0,0,0,0.7709999084472656,0,0,0,0,0
0,128.93699896335602,58.53400123119354,15.939000368118286,10.541999816894531,106.02699947357178,31.772000193595886,15.151000261306763,18.26300036907196,6.235999941825867,3.1869999170303345,3.089000105857849,3.3609999418258667,8.326000690460205,0.7880001068115234,7.354999899864197,0.3959999084472656,0.17299997806549072,0.17299973964691162,1.498353,5,58.58,185856.85,431.11,9.95,2551.02,595224.881717,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,49.0,0.031893,0.016168,0.018469,0.118357,0.003085,0.318227,0.130255,0.361414,1.234375,5763760.0,9969664.0,0.0,595224.307176,595222.962991,1608609979546,1608609979545,1608609980369,1608609979820,1608609979819,1608609979819,1608609979557,1608609979245,1608609979245,1608609978476,1608609980369,1608609980369,1608609978475,0,0,1608609979546,1608609979547,1608609979547,0,0,0,9.654999852180481,0,0,0,0,0
0,99.99300062656403,52.64299988746643,16.513999819755554,9.049999713897705,84.4240003824234,37.24399995803833,14.703999638557434,10.662999868392944,6.7500001192092896,3.3069995641708374,3.3109999895095825,2.5570000410079956,4.486000061035156,1.8100001811981201,5.6880000829696655,0.46000003814697266,0.25,0.09299981594085693,1.444697,5,50.02,47597.64,218.17,22.61,1742.16,595233.824699,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,18.0,0.037324,0.008947,0.015879,0.09114,0.003317,0.270791,0.114184,0.308735,0.921875,5583260.0,7348224.0,0.0,595233.591666,595232.175314,1608609988862,1608609988861,1608609989316,1608609989104,1608609989104,1608609989104,1608609988867,1608609988559,1608609988559,1608609987689,1608609989316,1608609989316,1608609987687,0,0,1608609988862,1608609988863,1608609988862,0,0,0,2.3980002403259277,0.05500006675720215,0,0,0,0
0,107.28000009059906,44.75399994850159,21.01199960708618,5.2469998598098755,90.10599994659424,32.66700005531311,19.583999752998352,8.830999851226807,7.016000032424927,3.103999972343445,3.1210001707077026,4.0,3.0719999074935913,1.4279998540878296,2.1079999208450317,0.41199982166290283,0.1840001344680786,0.18900012969970703,1.468431,5,48.77,39525.3,198.81,28.27,1075.27,595237.45191,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,16.0,0.032819,0.007916,0.017675,0.098525,0.003127,0.268581,0.108519,0.299976,0.90625,5582852.0,7348224.0,0.0,595237.219391,595235.783378,1608609992472,1608609992471,1608609992939,1608609992731,1608609992731,1608609992731,1608609992477,1608609992170,1608609992170,1608609991296,1608609992940,1608609992940,1608609991295,0,0,1608609992472,1608609992473,1608609992473,0,0,0,2.4359999895095825,0.034999966621398926,0,0,0,0
0,100.04700040817261,57.98900020122528,18.627000331878662,8.278999924659729,80.77100038528442,36.04300022125244,17.14200007915497,15.026000142097473,7.371000051498413,3.1020002365112305,2.9950000047683716,2.384999990463257,6.782999753952026,1.4850002527236938,5.137999653816223,0.24900007247924805,0.13700008392333984,0.11000001430511475,1.46395,5,59.48,241082.53,491.0,22.7,4444.45,595241.109465,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,35.0,0.036217,0.013415,0.015153,0.088986,0.002998,0.281782,0.125013,0.319043,0.8125,5621276.0,7348224.0,0.0,595240.821496,595239.385469,1608609996092,1608609996092,1608609996602,1608609996334,1608609996333,1608609996333,1608609996103,1608609995790,1608609995790,1608609994899,1608609996602,1608609996602,1608609994897,0,0,1608609996092,1608609996093,1608609996093,0,0,0,6.165999889373779,0.03900003433227539,0,0,0,0
0,117.18599951267242,50.641000270843506,16.7260000705719,8.44599986076355,99.01199984550476,33.04700016975403,15.108000040054321,11.923999667167664,6.9380000829696655,3.1079999208450317,3.9259999990463257,2.625999927520752,5.399000287055969,1.6180000305175781,5.2769999504089355,0.6189998388290405,0.2710001468658447,0.11000001430511475,1.466619,5,57.39,319897.07,565.59,29.48,4219.41,595244.948043,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,33.0,0.033168,0.01141,0.014687,0.107085,0.003927,0.285309,0.115032,0.332988,0.8125,5587884.0,7348224.0,0.0,595244.658113,595243.222677,1608609999915,1608609999915,1608610000441,1608610000170,1608610000170,1608610000170,1608609999920,1608609999614,1608609999614,1608609998735,1608610000441,1608610000441,1608609998734,0,0,1608609999916,1608609999917,1608609999916,0,0,0,3.954999804496765,0.06099998950958252,0,0,0,0
0,120.9969996213913,56.67299973964691,18.991999864578247,8.468000054359436,102.09099996089935,34.90499997138977,17.78599989414215,15.456999778747559,6.884999990463257,2.986000180244446,3.1929999589920044,2.343000054359436,6.115000009536743,1.2059999704360962,5.48199987411499,0.527999997138977,0.19599997997283936,0.23400020599365234,1.483171,5,57.72,173563.63,416.61,25.95,2666.67,595248.930597,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,35.0,0.034939,0.014165,0.019048,0.110098,0.003257,0.304377,0.12287,0.332912,0.96875,5641844.0,7348224.0,0.0,595248.602858,595247.150569,1608610003859,1608610003858,1608610004420,1608610004115,1608610004115,1608610004115,1608610003864,1608610003557,1608610003557,1608610002663,1608610004420,1608610004420,1608610002663,0,0,1608610003859,1608610003860,1608610003860,0,0,0,5.722999453544617,0,0,0,0,0
0,103.00099992752075,46.901999831199646,19.67199981212616,5.276000618934631,86.57800006866455,33.68400001525879,17.693999886512756,8.840999841690063,6.773999929428101,2.916000247001648,3.2580000162124634,2.3359999656677246,4.203000068664551,1.9779999256134033,2.308000326156616,0.3250000476837158,0.17399990558624268,0.18599987030029297,1.409517,5,47.81,45181.97,212.56,22.13,1612.9,595252.748653,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,14.0,0.033746,0.00727,0.019439,0.092774,0.003257,0.264613,0.108127,0.309451,0.78125,5560972.0,7348224.0,0.0,595252.501917,595251.1284,1608610007774,1608610007773,1608610008235,1608610008014,1608610008014,1608610008014,1608610007779,1608610007473,1608610007473,1608610006641,1608610008235,1608610008235,1608610006640,0,0,1608610007774,1608610007775,1608610007775,0,0,0,3.544000029563904,0.05200004577636719,0,0,0,0
0,139.303000330925,62.12000048160553,17.79499912261963,14.434999227523804,113.66200053691864,30.741999983787537,15.5819993019104,20.03000032901764,6.25600004196167,3.2409998178482056,3.720000147819519,3.0889999866485596,11.200000166893005,2.2129998207092285,11.092999458312988,0.42999982833862305,0.14800000190734863,0.17299997806549072,1.486217,5,75.01,416357.33,645.26,26.14,5181.35,595256.649012,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,76.0,0.030914,0.019221,0.019939,0.127277,0.003722,0.34585,0.144777,0.377166,1.265625,6413872.0,9969664.0,0.0,595256.053905,595254.592308,1608610011297,1608610011297,1608610012136,1608610011566,1608610011565,1608610011565,1608610011302,1608610010996,1608610010996,1608610010105,1608610012136,1608610012136,1608610010103,0,0,1608610011297,1608610011298,1608610011298,0,0,0,11.972999811172485,0.10099995136260986,0,0,0,0
0,120.65599989891052,58.60200011730194,20.379000306129456,10.512999296188354,96.12500011920929,33.98599970340729,18.44800043106079,16.055999994277954,5.5370001792907715,3.3729995489120483,6.115000009536743,3.4079999923706055,8.421000361442566,1.9309998750686646,7.139999747276306,0.46700000762939453,0.1390000581741333,0.2359999418258667,1.479685,5,61.5,952431.82,975.93,27.14,7751.94,595260.923702,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,45.0,0.034317,0.015096,0.020324,0.106237,0.006149,0.309052,0.126929,0.345192,1.09375,5275176.0,9969664.0,0.0,595260.422449,595258.973621,1608610015680,1608610015680,1608610016412,1608610015935,1608610015934,1608610015934,1608610015685,1608610015379,1608610015379,1608610014488,1608610016412,1608610016412,1608610014486,0,0,1608610015680,1608610015681,1608610015681,0,0,0,8.767999649047852,0,0,0,0,0
0,98.04500031471252,46.70799946784973,18.58199965953827,5.636000275611877,82.27200055122375,33.468000054359436,16.924999594688416,8.75,7.384000062942505,2.889000177383423,3.1399998664855957,2.211000084877014,4.338999390602112,1.6570000648498535,2.710000157356262,0.5859999656677246,0.1510000228881836,0.08699989318847656,1.484391,5,49.15,29191.64,170.86,28.08,1070.66,595264.677791,0.0,6.0,2.0,200.0,117.0,0.0,0.0,339.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,18.0,0.033648,0.008219,0.015374,0.089161,0.003257,0.258689,0.10903,0.29866,0.765625,5582356.0,7348224.0,0.0,595264.440739,595262.983371,1608610019700,1608610019699,1608610020169,1608610019953,1608610019953,1608610019953,1608610019705,1608610019397,1608610019397,1608610018496,1608610020169,1608610020169,1608610018495,0,0,1608610019700,1608610019701,1608610019700,0,0,0,2.3649998903274536,0.03699994087219238,0,0,0,0
0,429.6149999499321,74.30000007152557,14.51599994301796,10.651000022888184,371.81299978494644,35.46299993991852,13.53099998831749,31.76100006699562,6.676999986171722,5.587999910116196,4.879000008106232,35.02100005745888,6.415000110864639,0.98499995470047,5.063000112771988,5.623999983072281,0.6609999537467957,0.7319999039173126,1.185379,5,25.19,1372.91,37.05,1.28,81.14,249128.081279,0.0,6.0,2.0,197.0,1301.0,0.0,0.0,1526.0,35.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,4.0,37.0,0.035321,0.031061,0.013119,0.414333,0.004872,0.660306,0.1616,0.715205,3.609375,34141672.0,50311168.0,0.0,249125.819362,249124.660565,1610471149362,1610471149361,1610471151339,1610471150216,1610471150215,1610471150215,1610471149367,1610471149059,1610471149059,1610471149057,1610471151339,1610471151339,1610471149057,0,0,1610471149362,1610471149364,1610471149363,0,0,0,4.319000154733658,0,0.5500000715255737,0,0,0
0,757.96099999547,124.12000009417534,15.952999919652939,16.625999957323074,629.2430000305176,42.638000041246414,15.037999898195267,71.67500007152557,4.719999998807907,12.918000012636185,3.7039999663829803,56.634999960660934,7.812999963760376,0.9150000214576721,3.7079999446868896,5.828000098466873,1.9940000176429749,0.8600000143051147,0.579608,5,21.41,1639.16,40.49,2.75,87.74,249176.98593,0.0,2.0,2.0,181.0,2729.0,0.0,0.0,2819.0,26.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,27.0,0.042531,0.122066,0.01562,0.692057,0.003707,1.082132,0.206151,0.991097,3.09375,41671648.0,62398464.0,0.0,249175.756996,249175.201518,1610471199905,1610471199904,1610471200318,1610471200154,1610471200153,1610471200153,1610471199909,1610471199599,1610471199599,1610471199598,1610471200318,1610471200318,1610471199598,0,0,1610471199905,1610471199906,1610471199906,0,0,0,2.313999891281128,0,1.1710000336170197,53.48600000143051,0,0
0,114.72999906539917,44.92300033569336,19.866000413894653,5.1960002183914185,100.21699929237366,31.90499997138977,18.082000255584717,8.877000331878662,6.428999900817871,3.206999659538269,3.3459999561309814,2.2359999418258667,3.8130000829696655,1.7840001583099365,1.951000452041626,0.44400012493133545,0.32799994945526123,0.16199994087219238,1.497191,5,48.24,595409.56,771.63,26.25,6756.76,596676.537138,0.0,6.0,2.0,188.0,117.0,0.0,0.0,335.0,33.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,17.0,0.032011,0.008329,0.012187,0.107374,0.003346,0.269068,0.105821,0.306991,0.765625,5517004.0,7348224.0,0.0,596676.330815,596674.870965,1608611431582,1608611431581,1608611432029,1608611431843,1608611431842,1608611431842,1608611431587,1608611431281,1608611431280,1608611430383,1608611432029,1608611432029,1608611430382,0,0,1608611431582,1608611431583,1608611431583,0,0,0,1.8959999084472656,0.03800010681152344,0,0,0,0
0,954.794999986887,169.78000003099442,44.15599989891052,20.04899999499321,864.8020001351833,61.80400004982948,35.62599992752075,96.15899991989136,11.147000014781952,15.617000013589859,5.484999984502792,53.75299996137619,10.486000061035156,8.52999997138977,4.431999981403351,13.268000066280365,1.3310000002384186,1.3419999778270721,0.75446,5,18.11,5623.6,74.99,1.54,259.0,262190.065849,0.0,6.0,2.0,281.0,2477.0,0.0,0.0,2736.0,63.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,24.0,0.061408,0.092381,0.054726,0.89783,0.005491,1.412566,0.30073,1.288229,3.59375,34766968.0,50491392.0,0.0,262188.64879,262187.937016,1610484214599,1610484214598,1610484215282,1610484215009,1610484215007,1610484215007,1610484214606,1610484214298,1610484214298,1610484214296,1610484215282,1610484215282,1610484214295,0,0,1610484214599,1610484214602,1610484214602,0,0,0,2.632999926805496,0,2.364999920129776,0,0,0
0,709.2079999148846,111.56999999284744,15.063999980688095,13.342000007629395,627.5310001373291,38.92899999022484,13.767999947071075,63.96699991822243,7.929000020027161,10.506999999284744,2.869999974966049,57.59000000357628,7.230000078678131,1.2960000336170197,2.8350000083446503,5.277000039815903,1.444000005722046,0.8999998569488525,0.574408,5,22.86,1140.77,33.78,2.87,63.48,248755.463627,0.0,3.0,2.0,275.0,3163.0,0.0,0.0,3263.0,58.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,23.0,0.038771,0.063235,0.034003,0.680221,0.002871,1.004967,0.185866,0.956369,2.734375,51799240.0,69976064.0,0.0,248754.25961,248753.715628,1610470778430,1610470778429,1610470778795,1610470778657,1610470778656,1610470778656,1610470778435,1610470778113,1610470778113,1610470778112,1610470778795,1610470778795,1610470778112,0,0,1610470778430,1610470778432,1610470778431,0,0,0,1.4999999403953552,0,1.214999943971634,4.395999997854233,0,0
0,105.58699989318848,38.828999638557434,16.401000022888184,4.247000098228455,82.64799988269806,30.777999997138977,14.990000009536743,5.768999814987183,7.8109999895095825,3.3860002756118774,3.351999878883362,3.6709998846054077,2.113999843597412,1.4110000133514404,0.8609998226165771,7.196000099182129,0.1679999828338623,0.4910001754760742,2.927545,5,29.48,3340.14,57.79,11.12,84.28,572756.396227,0.0,6.0,2.0,308.0,117.0,0.0,0.0,375.0,72.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,8.0,0.030608,0.005056,0.039104,0.095279,0.003349,0.24872,0.075324,0.364151,2.984375,5304768.0,9969664.0,0.0,572756.225149,572753.322917,1608587509208,1608587509208,1608587511927,1608587511801,1608587511800,1608587511800,1608587509219,1608587508900,1608587508900,1608587508898,1608587511927,1608587511927,1608587508898,0,0,1608587509208,1608587509216,1608587509215,0,0,0,0.4179999828338623,0,0,0,0,0
0,93.84299969673157,40.6010000705719,15.309000253677368,4.370999813079834,74.53099930286407,31.10199999809265,13.94700026512146,7.182000160217285,5.303000092506409,3.2849998474121094,2.9930002689361572,2.40500009059906,2.1769999265670776,1.3619999885559082,1.0859999656677246,7.228999733924866,0.13999998569488525,0.1840001344680786,0.583925,5,54.89,6315.58,79.47,18.79,187.37,584047.001968,0.0,6.0,2.0,203.0,117.0,0.0,0.0,340.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,9.0,0.031012,0.006073,0.014423,0.086991,0.002946,0.211826,0.070381,0.261533,0.625,5338512.0,7086080.0,0.0,584046.858067,584046.301136,1608598802182,1608598802181,1608598802561,1608598802434,1608598802433,1608598802433,1608598802187,1608598801879,1608598801879,1608598801877,1608598802561,1608598802561,1608598801877,0,0,1608598802182,1608598802183,1608598802183,0,0,0,1.1980000734329224,0,0,0,0,0
